"Rank","Kernel Name","Registers per thread","Shared Mem bytes","Block dim","Grid dim","Theoretical Occupancy %","Op is TensorCore eligible","Kernel uses TensorCore","Op Name","Occurrences","Total Duration (μs)","Avg Duration (μs)","Min Duration (μs)","Max Duration (μs)"
"40.0","loop_divide_fusion_13","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","","6660.0","6099.454","0.915","0.863","1.12"
"41.0","loop_select_fusion_22","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/while/body/jit(_where)/select_n:","6144.0","5756.556","0.936","0.896","0.961"
"42.0","loop_select_fusion_42","52.0","0.0","3,1,1","1,1,1","4.6875","False","False","","2220.0","5495.248","2.475","2.399","3.072"
"43.0","loop_multiply_fusion_2","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","4564.359","2.056","1.983","2.336"
"44.0","loop_multiply_fusion_4","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","4552.261","2.05","1.984","2.304"
"45.0","loop_multiply_fusion_1","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","4533.311","2.042","1.983","2.305"
"46.0","loop_multiply_fusion_3","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","4503.971","2.028","1.952","2.273"
"47.0","loop_power_fusion","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","4452.418","2.005","1.951","2.272"
"48.0","loop_slice_fusion_8","16.0","0.0","6,1,1","1,1,1","9.375","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/slice:","5115.0","4221.448","0.825","0.799","0.865"
"49.0","loop_divide_fusion_8","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","4440.0","4077.549","0.918","0.864","1.152"
"50.0","loop_divide_fusion","46.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/div:","2220.0","3933.161","1.771","1.664","2.112"
"51.0","input_reduce_fusion","44.0","0.0","32,1,1","1,1,1","50.0","False","False","","1023.0","3863.168","3.776","3.743","3.872"
"52.0","input_reduce_fusion_2","44.0","0.0","8,1,1","1,1,1","12.5","False","False","","1023.0","3811.46","3.725","3.711","3.904"
"53.0","input_reduce_fusion_3","44.0","0.0","16,1,1","1,1,1","25.0","False","False","","1023.0","3805.03","3.719","3.711","3.904"
"54.0","input_reduce_fusion_1","44.0","0.0","4,1,1","1,1,1","6.25","False","False","","1023.0","3780.17","3.695","3.679","3.808"
"55.0","input_reduce_fusion_4","44.0","0.0","2,1,1","1,1,1","3.125","False","False","","1023.0","3750.626","3.666","3.647","3.744"
"56.0","loop_divide_fusion_14","38.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/div:","877.0","3542.407","4.039","3.967","4.545"
"57.0","void ipiv_lower_small<double, 32>(int, void*, int, long*, int, int)","20.0","128.0","32,1,1","3,1,1","50.0","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","2220.0","3004.58","1.353","1.311","1.536"
"58.0","loop_select_fusion_27","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/while/body/jit(_where)/select_n:","3072.0","2960.865","0.963","0.928","1.184"
"59.0","loop_log_select_fusion","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","2807.557","1.264","1.215","1.536"
"60.0","jax::cuda::(anonymous namespace)::LuPivotsToPermutationKernel(int const*, int*, long, int, int)","32.0","0.0","128,1,1","1,1,1","100.0","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_solve)/lu_pivots_to_permutation:","2220.0","2771.36","1.248","1.215","1.409"
"61.0","loop_and_fusion","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/cond/and:","3127.0","2726.593","0.871","0.831","1.152"
"62.0","loop_select_fusion_43","26.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jit(_where)/select_n:","2220.0","2614.589","1.177","1.119","1.472"
"63.0","loop_divide_fusion_10","23.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","2513.372","1.132","1.023","1.472"
"64.0","void create_pivot_v2<32>(int, int*, long*, int)","36.0","128.0","32,1,1","1,1,1","50.0","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","2220.0","2350.305","1.058","1.023","1.216"
"65.0","loop_gather_fusion_1","24.0","0.0","3,1,1","1,1,1","4.6875","False","False","","2220.0","2171.587","0.978","0.928","1.121"
"66.0","loop_add_fusion_1","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","2149.467","0.968","0.927","1.088"
"67.0","loop_log_fusion","26.0","0.0","1,1,1","1,1,1","1.5625","False","False","","1023.0","2146.143","2.097","2.079","2.24"
"68.0","loop_divide_fusion_3","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","2105.094","0.948","0.896","1.184"
"69.0","loop_divide_fusion_9","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","2077.188","0.935","0.896","1.057"
"70.0","loop_divide_fusion_4","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","2220.0","2001.377","0.901","0.863","1.184"
"71.0","loop_add_fusion_54","16.0","0.0","3,1,1","1,1,1","4.6875","False","False","","2220.0","1894.724","0.853","0.831","0.961"
"72.0","loop_select_fusion_41","16.0","0.0","9,1,1","1,1,1","14.0625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","2220.0","1881.763","0.847","0.799","0.961"
"73.0","loop_dynamic_update_slice_fusion_5","25.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/while/body/scatter:","1527.0","1879.585","1.23","1.152","1.345"
"74.0","loop_add_fusion_55","16.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","2220.0","1877.508","0.845","0.8","0.96"
"75.0","void ipiv_64_to_32_ker<128>(long, long const*, int*)","16.0","0.0","128,1,1","1,1,1","100.0","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","2220.0","1828.325","0.823","0.768","0.929"
"76.0","loop_dynamic_update_slice_fusion_6","25.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/while/body/scatter:","1527.0","1784.9","1.168","1.088","1.408"
"77.0","xxtrf4_set_info_ker(int, int*)","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","2220.0","1665.027","0.75","0.703","0.864"
"78.0","void ipiv_lower_diag<double, 32>(int, void*, int, int*, int)","22.0","0.0","32,1,1","3,1,1","50.0","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/outer-loop/while/body/jit(lu_factor)/lu:","2220.0","1663.206","0.749","0.704","0.864"
"79.0","loop_select_fusion_21","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/while/body/jit(_where)/select_n:","1536.0","1624.482","1.057","1.024","1.089"
"80.0","loop_add_subtract_fusion","18.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/while/body/sub:","1527.0","1568.095","1.026","0.959","1.216"
"81.0","loop_subtract_fusion","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/while/body/sub:","1527.0","1565.418","1.025","0.96","1.376"
"82.0","loop_dynamic_update_slice_fusion_7","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/while/body/scatter:","1527.0","1471.642","0.963","0.895","1.088"
"83.0","loop_log_fusion_3","20.0","0.0","4,1,1","1,1,1","6.25","False","False","","1023.0","1385.535","1.354","1.312","1.504"
"84.0","loop_log_fusion_1","20.0","0.0","2,1,1","1,1,1","3.125","False","False","","1023.0","1380.351","1.349","1.312","1.504"
"85.0","loop_log_fusion_5","20.0","0.0","32,1,1","1,1,1","50.0","False","False","","1023.0","1379.552","1.348","1.312","1.536"
"86.0","loop_log_fusion_2","20.0","0.0","8,1,1","1,1,1","12.5","False","False","","1023.0","1379.037","1.348","1.312","1.504"
"87.0","loop_log_fusion_4","20.0","0.0","16,1,1","1,1,1","25.0","False","False","","1023.0","1378.175","1.347","1.311","1.504"
"88.0","loop_concatenate_fusion_2","17.0","0.0","6,1,1","1,1,1","9.375","False","False","","1024.0","1333.209","1.301","1.247","1.568"
"89.0","loop_add_convert_divide_dynamic_slice_fusion","28.0","0.0","1,1,1","1,1,1","1.5625","False","False","","1024.0","1210.812","1.182","1.12","1.344"
"90.0","wrapped_log","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/log:","877.0","1168.319","1.332","1.28","1.504"
"91.0","loop_multiply_fusion","24.0","0.0","1,1,1","1,1,1","1.5625","False","False","","1023.0","1004.318","0.981","0.96","1.056"
"92.0","loop_dynamic_update_slice_fusion_61","16.0","0.0","6,1,1","1,1,1","9.375","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/scatter:","1024.0","998.784","0.975","0.927","1.184"
"93.0","loop_broadcast_fusion","16.0","0.0","6,1,1","1,1,1","9.375","False","False","","1023.0","918.241","0.897","0.864","1.056"
"94.0","loop_minimum_multiply_select_fusion","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/min:","907.0","910.977","1.004","0.959","1.216"
"95.0","loop_abs_convert_fusion","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/jit(diffeqsolve)/jit(branched_error_if_impl)/convert_element_type:","907.0","902.53","0.995","0.959","1.408"
"96.0","loop_add_fusion_42","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/add:","1023.0","872.317","0.852","0.831","0.865"
"97.0","loop_and_fusion_2","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","","1024.0","860.48","0.84","0.799","0.96"
"98.0","loop_add_fusion_1","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/add:","1023.0","827.615","0.809","0.768","0.833"
"99.0","input_reduce_fusion_5","16.0","0.0","2,1,1","1,1,1","3.125","False","False","","1024.0","826.434","0.807","0.767","1.024"
"100.0","wrapped_convert","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/convert_element_type:","919.0","779.845","0.848","0.8","1.056"
"101.0","wrapped_convert","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/convert_element_type:","907.0","754.081","0.831","0.799","1.056"
"102.0","wrapped_slice_4","16.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_0_fun/slice:","877.0","742.052","0.846","0.8","0.96"
"103.0","loop_broadcast_fusion_7","16.0","0.0","2,1,1","1,1,1","3.125","False","False","","1023.0","683.234","0.667","0.64","0.704"
"104.0","loop_broadcast_fusion_11","16.0","0.0","6,1,1","1,1,1","9.375","False","False","","1023.0","683.075","0.667","0.64","0.705"
"105.0","loop_broadcast_fusion_2","16.0","0.0","16,1,1","1,1,1","25.0","False","False","","1023.0","682.755","0.667","0.64","0.8"
"106.0","loop_broadcast_fusion_10","16.0","0.0","8,1,1","1,1,1","12.5","False","False","","1023.0","682.431","0.667","0.639","0.832"
"107.0","loop_broadcast_fusion_8","16.0","0.0","32,1,1","1,1,1","50.0","False","False","","1023.0","681.951","0.666","0.64","0.768"
"108.0","loop_broadcast_fusion_4","16.0","0.0","4,1,1","1,1,1","6.25","False","False","","1023.0","676.096","0.66","0.639","0.8"
"109.0","loop_broadcast_fusion_9","16.0","0.0","16,1,1","1,1,1","25.0","False","False","","1023.0","674.593","0.659","0.639","0.768"
"110.0","loop_broadcast_fusion_5","16.0","0.0","2,1,1","1,1,1","3.125","False","False","","1023.0","674.114","0.658","0.64","0.768"
"111.0","loop_broadcast_fusion_6","16.0","0.0","4,1,1","1,1,1","6.25","False","False","","1023.0","672.064","0.656","0.64","0.768"
"112.0","loop_broadcast_fusion_1","16.0","0.0","32,1,1","1,1,1","50.0","False","False","","1023.0","668.353","0.653","0.639","0.8"
"113.0","loop_broadcast_fusion_3","16.0","0.0","8,1,1","1,1,1","12.5","False","False","","1023.0","652.193","0.637","0.607","0.832"
"114.0","loop_select_fusion_1","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/while/body/jit(_where)/select_n:","512.0","557.92","1.089","1.056","1.664"
"115.0","loop_dynamic_update_slice_fusion_59","46.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/scatter:","30.0","191.681","6.389","6.304","6.656"
"116.0","void row_rotate_batch_32x16_phase1<double>(long, int const*, int const*, long, double*, long, double const*, int*)","64.0","24576.0","32,16,1","1,1,1","66.66670227050781","False","False","jit(evolve_background)/jit(main)/vmap(jit(eigh))/eigh:","5.0","142.144","28.428","28.384","28.448"
"117.0","void column_rotate_batch<double, 5, 3>(long, int const*, int const*, long, double*, long, double*, long, double const*, int*)","126.0","16384.0","32,8,1","1,2,1","33.33330154418945","False","False","jit(evolve_background)/jit(main)/vmap(jit(eigh))/eigh:","5.0","140.896","28.179","28.16","28.192"
"118.0","loop_divide_fusion_14","38.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/div:","30.0","135.68","4.522","4.512","4.64"
"119.0","void syevbj_batch_32x16<double, double>(long, int const*, int const*, int const*, long, double const*, long, double, double*, int*, double, int)","40.0","21120.0","32,16,1","1,1,1","100.0","False","False","jit(evolve_background)/jit(main)/vmap(jit(eigh))/eigh:","5.0","132.608","26.521","17.984","28.736"
"120.0","loop_concatenate_fusion","58.0","0.0","6,1,1","1,1,1","9.375","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_1_fun/concatenate:","12.0","121.664","10.138","10.016","10.464"
"121.0","loop_concatenate_fusion_1","16.0","0.0","6,1,1","1,1,1","9.375","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_1_fun/concatenate:","105.0","110.56","1.052","1.024","1.184"
"122.0","loop_dynamic_update_slice_fusion_60","27.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/scatter:","30.0","78.56","2.618","2.592","2.752"
"123.0","loop_add_fusion_1","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(searchsorted)/while/body/add:","63.0","52.0","0.825","0.8","0.928"
"124.0","wrapped_log","20.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/log:","30.0","44.898","1.496","1.472","1.6"
"125.0","wrapped_slice_4","16.0","0.0","3,1,1","1,1,1","4.6875","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/while/body/cond/branch_0_fun/cond/branch_0_fun/cond/branch_1_fun/slice:","30.0","28.352","0.945","0.928","0.96"
"126.0","loop_multiply_pad_subtract_fusion","80.0","0.0","128,1,1","8,1,1","50.0","False","False","","1.0","18.369","18.369","18.369","18.369"
"127.0","loop_select_fusion_13","16.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/jit(searchsorted)/vmap(while)/body/jit(_where)/select_n:","11.0","12.225","1.111","1.088","1.121"
"128.0","loop_select_fusion_12","16.0","0.0","128,1,1","8,1,1","100.0","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/jit(searchsorted)/vmap(while)/body/jit(_where)/select_n:","10.0","11.008","1.1","1.088","1.12"
"129.0","loop_select_fusion_5","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(searchsorted)/while/body/jit(_where)/select_n:","11.0","10.88","0.989","0.96","1.024"
"130.0","loop_select_fusion_14","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(searchsorted)/while/body/jit(_where)/select_n:","10.0","10.848","1.084","1.056","1.216"
"131.0","loop_select_fusion_15","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(searchsorted)/while/body/jit(_where)/select_n:","11.0","10.56","0.96","0.928","0.992"
"132.0","loop_select_fusion_16","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(searchsorted)/while/body/jit(_where)/select_n:","11.0","10.528","0.957","0.928","0.96"
"133.0","input_concatenate_fusion_9","32.0","0.0","128,1,1","4,1,1","100.0","False","False","","1.0","10.112","10.112","10.112","10.112"
"134.0","void offA_stage1<double, double, 5, 3>(long, long, double const*, unsigned long, double*)","20.0","2048.0","32,8,1","1,1,1","100.0","False","False","jit(evolve_background)/jit(main)/vmap(jit(eigh))/eigh:","6.0","9.76","1.626","1.6","1.664"
"135.0","loop_reduce_window_fusion_15","24.0","0.0","128,1,1","8,1,1","100.0","False","False","","8.0","9.504","1.188","1.184","1.216"
"136.0","void offA_stage2<double, 5, 3>(long, double*)","20.0","2048.0","32,8,1","1,1,1","100.0","False","False","jit(evolve_background)/jit(main)/vmap(jit(eigh))/eigh:","6.0","9.504","1.584","1.536","1.696"
"137.0","loop_select_fusion_18","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(searchsorted)/while/body/jit(_where)/select_n:","10.0","9.472","0.947","0.928","0.96"
"138.0","loop_select_fusion_19","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(searchsorted)/while/body/jit(_where)/select_n:","10.0","9.472","0.947","0.928","0.96"
"139.0","loop_select_fusion_17","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(searchsorted)/while/body/jit(_where)/select_n:","10.0","9.44","0.944","0.928","0.96"
"140.0","loop_divide_pad_select_fusion","80.0","0.0","128,1,1","8,1,1","50.0","False","False","","1.0","9.216","9.216","9.216","9.216"
"141.0","loop_add_fusion_1","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(searchsorted)/vmap(while)/body/add:","11.0","8.864","0.805","0.8","0.832"
"142.0","loop_reduce_window_fusion_14","26.0","0.0","64,1,1","1,1,1","100.0","False","False","","8.0","8.384","1.048","1.024","1.056"
"143.0","loop_add_fusion_1","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(<lambda>)/jit(searchsorted)/while/body/add:","10.0","8.256","0.825","0.8","0.832"
"144.0","loop_add_fusion_1","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","jit(evolve_background)/jit(main)/jit(evaluate_thermo)/jit(searchsorted)/vmap(while)/body/add:","10.0","8.064","0.806","0.8","0.832"
"145.0","loop_add_multiply_fusion_5","53.0","0.0","1,1,1","1,1,1","1.5625","False","False","","1.0","8.064","8.064","8.064","8.064"
"146.0","loop_add_multiply_power_select_slice_fusion","48.0","0.0","128,1,1","8,1,1","83.33329772949219","False","False","","1.0","7.616","7.616","7.616","7.616"
"147.0","input_reduce_fusion_6","28.0","0.0","256,1,1","16,1,1","100.0","False","False","jit(evolve_background)/jit(main)/log:","1.0","7.552","7.552","7.552","7.552"
