"Step","Rank","Category","Operation","# Occurrences","Total Time (us)","Avg. time (us)","Total self time (us)","Avg. self time (us)","Total self time (%)","Cumulative total self time (%)","Normalized FLOP Rate (GFLOP/s)","Model FLOP Rate (GFLOP/s)","Memory BW (GiB/s)","HBM BW (GiB/s)","SHM/L1 BW (GiB/s)","Operational Intensity (FLOP/Byte)","HBM Operational Intensity (FLOP/Byte)","SHM/L1 Operational Intensity (FLOP/Byte)","Bottleneck Operational Intensity (FLOP/Byte)","Bound by","Total Time per core (us)","Total Time (%)","Optimal FLOP Rate (GFLOP/s)","Roofline efficiency (%)","FLOP Rate / Peak (%)","Max memory BW utilization (among supported memories) (%)","Include Infeed/Outfeed","Program ID","Source Info"
"Total","28.0","loop fusion","loop_select_fusion.10","2122.0","3508.741","1.6535065975494816","3508.741","1.6535065975494816","0.0013251249911421282","0.12739055111267383","0.018143259932836307","0.018143259932836307","0.08335965592599702","0.08335965592599702","0.0","0.20270270270270271","0.20270270270270271","0.0","0.20270270270270271","HBM","3508.741","0.001325124991142128","315.2432432432432","5.7553207948812015e-05","5.817581848621111e-08","5.7553207948812015e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:185:21
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:356:64
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:33:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:38:30
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:655:36
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
'>/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:185</div>"
"Total","29.0","loop fusion","loop_add_fusion.16","2122.0","3277.194","1.5443892554194156","3277.194","1.5443892554194156","0.0012376780361448838","0.12862822914881872","0.0019425154568206825","0.0019425154568206825","0.009648578647875203","0.009648578647875203","0.0","0.1875","0.1875","0.0","0.1875","HBM","3277.194","0.0012376780361448836","291.59999999999997","6.6615756406744945e-06","6.22861751642188e-09","6.6615756406744945e-06","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/internal/_loop/loop.py:103:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:82:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:674:18
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:263:37
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:209:19
/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:284:7
'>/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/internal/_loop/loop.py:103</div>"
"Total","30.0","data formatting","copy.91","2122.0","3257.749","1.5352257304429782","3257.749","1.5352257304429782","0.0012303343606063475","0.12985856350942507","0.0","0.0","0.029118508565280556","0.029118508565280556","0.0","0.0","0.0","0.0","0.0","HBM","3257.749","0.0012303343606063475","0.0","2.0104012666566336e-05","0.0","2.0104012666566336e-05","False","5",""
"Total","31.0","loop fusion","loop_add_fusion.12","2122.0","3190.918","1.503731385485391","3190.918","1.503731385485391","0.0012050947010580882","0.13106365821048316","0.0059851114945605","0.0059851114945605","0.014864185190599408","0.014864185190599408","0.0","0.375","0.375","0.0","0.375","HBM","3190.918","0.001205094701058088","583.2000000000002","1.0262536856242281e-05","1.9191080391078072e-08","1.0262536856242281e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:185:21
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:356:64
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:33:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_eval_shape.py:38:30
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:655:36
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_adjoint.py:911:22
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_module/_prebuilt.py:34:15
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/diffrax/_integrate.py:1435:29
/home/user/git/DISCO-EB/.venv/lib/python3.12/site-packages/equinox/_jit.py:55:14
'>/home/user/git/DISCO-EB/src/discoeb/ode_integrators_stiff.py:185</div>"
"Total","32.0","loop fusion","loop_dynamic_update_slice_fusion.33","1021.0","1987.829","1.94694319294809","1987.829","1.94694319294809","0.0007507313552117599","0.1318143895656949","1.067827765869197","1.067827765869197","0.0229608566615918","0.0229608566615918","0.0","43.3125","43.3125","0.0","43.3125","HBM","1987.829","0.0007507313552117598","67359.60000000002","1.5852644105208416e-05","3.4239576852069796e-06","1.5852644105208416e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67</div>"
"Total","33.0","loop fusion","loop_dynamic_update_slice_fusion.39","1021.0","1984.759","1.9439363369245837","1984.759","1.9439363369245837","0.0007495719268803993","0.13256396149257532","1.0694794682880895","1.0694794682880895","0.022996372222902312","0.022996372222902312","0.0","43.3125","43.3125","0.0","43.3125","HBM","1984.759","0.0007495719268803992","67359.6","1.5877164773663878e-05","3.4292538194447315e-06","1.5877164773663878e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67</div>"
"Total","34.0","loop fusion","loop_dynamic_update_slice_fusion.35","1021.0","1984.429","1.9436131243878552","1984.429","1.9436131243878552","0.0007494472977763769","0.1333134087903517","1.069657317041829","1.069657317041829","0.023000196397429874","0.023000196397429874","0.0","43.3125","43.3125","0.0","43.3125","HBM","1984.429","0.0007494472977763768","67359.59999999999","1.5879805061814933e-05","3.429824086136266e-06","1.5879805061814933e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67</div>"
"Total","35.0","loop fusion","loop_dynamic_update_slice_fusion.43","1021.0","1984.16","1.9433496571988247","1984.16","1.9433496571988247","0.000749345706173401","0.1340627544965251","1.069802334489154","1.069802334489154","0.023003314620169427","0.023003314620169427","0.0","43.3125","43.3125","0.0","43.3125","HBM","1984.16","0.0007493457061734009","67359.6","1.588195794644199e-05","3.4302890802290667e-06","1.588195794644199e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67</div>"
"Total","36.0","loop fusion","loop_dynamic_update_slice_fusion.45","1021.0","1982.62","1.941841332027424","1982.62","1.941841332027424","0.0007487641036879627","0.13481151860021306","1.0706333034066033","1.0706333034066033","0.02302118244381443","0.02302118244381443","0.0","43.3125","43.3125","0.0","43.3125","HBM","1982.62","0.0007487641036879627","67359.59999999999","1.5894294256595992e-05","3.432953557125069e-06","1.5894294256595992e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67</div>"
"Total","37.0","loop fusion","loop_dynamic_update_slice_fusion.41","1021.0","1981.666","1.9409069539666992","1981.666","1.9409069539666992","0.0007484038122781523","0.1355599224124912","1.0711487203191659","1.0711487203191659","0.023032265142943043","0.023032265142943043","0.0","43.3125","43.3125","0.0","43.3125","HBM","1981.666","0.0007484038122781523","67359.6","1.590194597828915e-05","3.434606225987278e-06","1.590194597828915e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67</div>"
"Total","38.0","loop fusion","loop_dynamic_update_slice_fusion.37","1021.0","1972.391","1.931822722820764","1972.391","1.931822722820764","0.0007449009791272178","0.13630482339161842","1.0761857055725765","1.0761857055725765","0.023140572400074513","0.023140572400074513","0.0","43.3125","43.3125","0.0","43.3125","HBM","1972.391","0.0007449009791272177","67359.59999999999","1.5976723519328746e-05","3.4507571680398585e-06","1.5976723519328746e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67</div>"
"Total","39.0","loop fusion","loop_dynamic_update_slice_fusion.9","1021.0","1971.686","1.9311322233104797","1971.686","1.9311322233104797","0.0007446347260413516","0.13704945811765978","1.0765705086915462","1.0765705086915462","0.023148846589545885","0.023148846589545885","0.0","43.3125","43.3125","0.0","43.3125","HBM","1971.686","0.0007446347260413516","67359.6","1.5982436188628586e-05","3.451991027692698e-06","1.5982436188628586e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:67</div>"
"Total","40.0","loop fusion","loop_add_fusion.17","877.0","1956.394","2.230779931584949","1956.394","2.230779931584949","0.0007388594888937407","0.13778831760655352","2.392436799540379","2.392436799540379","0.03673889360656604","0.03673889360656604","0.0","60.64772727272727","60.64772727272727","0.0","60.64772727272727","HBM","1956.394","0.0007388594888937406","94319.34545454546","2.5365282042731586e-05","7.671276799484998e-06","2.5365282042731586e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440:14
/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:452:12
/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:461:11
/home/user/git/DISCO-EB/src/discoeb/background.py:237:82
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440</div>"
"Total","41.0","conditional","cond.23.clone.4","1024.0","1944.333","1.8987626953125","1944.333","1.8987626953125","0.0007343044839736953","0.1385226220905272","790.7791762007845","790.7791762007845","3.607057496247588","0.29674595937310183","0.0","204.17487081860213","2481.8214876033057","0.0","204.17487081860213","Compute","1944.333","0.0007343044839736952","311869.44","0.0025356096968038437","0.0025356096968038437","0.0002048794673880557","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440:14
/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:452:12
/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:461:11
/home/user/git/DISCO-EB/src/discoeb/background.py:237:82
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/thermodynamics_recfast.py:440</div>"
"Total","42.0","loop fusion","loop_dynamic_update_slice_fusion.34","1021.0","1943.928","1.9039451518119492","1943.928","1.9039451518119492","0.0007341515300733041","0.13925677362060052","1.1397387146025983","1.1397387146025983","0.027392629524454915","0.027392629524454915","0.0","38.75","38.75","0.0","38.75","HBM","1943.928","0.000734151530073304","60264.0","1.891243054896121e-05","3.6545379842366035e-06","1.891243054896121e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","43.0","loop fusion","loop_dynamic_update_slice_fusion.44","1021.0","1941.091","1.9011665034280116","1941.091","1.9011665034280116","0.0007330800974426623","0.13998985371804318","1.1414044988102052","1.1414044988102052","0.027432665200248004","0.027432665200248004","0.0","38.75","38.75","0.0","38.75","HBM","1941.091","0.0007330800974426623","60264.0","1.894007199671786e-05","3.6598792713072665e-06","1.894007199671786e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","44.0","loop fusion","loop_dynamic_update_slice_fusion.36","1021.0","1939.198","1.8993124387855045","1939.198","1.8993124387855045","0.0007323651795823154","0.14072221889762548","1.1425187113435555","1.1425187113435555","0.027459444330189386","0.027459444330189386","0.0","38.75","38.75","0.0","38.75","HBM","1939.198","0.0007323651795823153","60264.00000000001","1.8958560854632207e-05","3.663451960357371e-06","1.8958560854632207e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","45.0","loop fusion","loop_dynamic_update_slice_fusion.42","1021.0","1934.256","1.89447208619001","1934.256","1.89447208619001","0.000730498764333591","0.14145271766195908","1.1454378324275587","1.1454378324275587","0.02752960286860405","0.02752960286860405","0.0","38.75","38.75","0.0","38.75","HBM","1934.256","0.0007304987643335909","60264.00000000001","1.9006999741596285e-05","3.6728120345089237e-06","1.9006999741596285e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","46.0","loop fusion","loop_dynamic_update_slice_fusion.38","1021.0","1933.264","1.8935004897159646","1933.264","1.8935004897159646","0.0007301241216936203","0.1421828417836527","1.1460255816070646","1.1460255816070646","0.027543728909354644","0.027543728909354644","0.0","38.75","38.75","0.0","38.75","HBM","1933.264","0.0007301241216936203","60264.00000000001","1.9016752648464497e-05","3.6746966346143585e-06","1.9016752648464497e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","47.0","loop fusion","loop_dynamic_update_slice_fusion.40","1021.0","1932.188","1.8924466209598434","1932.188","1.8924466209598434","0.0007297177552817169","0.14291255953893442","1.1466637821992476","1.1466637821992476","0.02755906750596453","0.02755906750596453","0.0","38.75","38.75","0.0","38.75","HBM","1932.188","0.0007297177552817168","60264.00000000001","1.9027342728648073e-05","3.67674300566047e-06","1.9027342728648073e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","48.0","loop fusion","loop_dynamic_update_slice_fusion.32","1021.0","1931.715","1.8919833496571987","1931.715","1.8919833496571987","0.0007295391202326179","0.14364209865916705","1.14694455445032","1.14694455445032","0.02756581562301613","0.02756581562301613","0.0","38.75","38.75","0.0","38.75","HBM","1931.715","0.0007295391202326179","60264.0","1.9032001766399842e-05","3.6776432934574164e-06","1.9032001766399842e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","49.0","loop fusion","loop_dynamic_update_slice_fusion.8","1021.0","1930.64","1.890930460333007","1930.64","1.890930460333007","0.000729133131484666","0.14437123179065173","1.1475831848506195","1.1475831848506195","0.027581164549690566","0.027581164549690566","0.0","38.75","38.75","0.0","38.75","HBM","1930.64","0.0007291331314846659","60264.000000000015","1.9042598978670836e-05","3.679691042670354e-06","1.9042598978670836e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68:21
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:71:21
/home/user/git/DISCO-EB/src/discoeb/background.py:248:40
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:68</div>"
"Total","50.0","loop fusion","loop_select_fusion.3","1024.0","1854.801","1.8113291015625","1854.801","1.8113291015625","0.0007004914750605446","0.14507172326571227","0.056864321293766826","0.056864321293766826","0.016453289665575983","0.016453289665575983","0.0","3.21875","3.21875","0.0","3.21875","HBM","1854.801","0.0007004914750605445","5005.800000000001","1.1359687021808066e-05","1.8233373970135332e-07","1.1359687021808066e-05","False","5","<div class='source-info-cell' title='/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:34:17
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:40
/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:39:15
/home/user/git/DISCO-EB/src/discoeb/background.py:166:43
/home/user/git/DISCO-EB/src/discoeb/background.py:233:12
/home/user/git/DISCO-EB/scripts/profile_background.py:38:0
'>/home/user/git/DISCO-EB/src/discoeb/spline_interpolation.py:34</div>"
