"Rank","Kernel Name","Registers per thread","Shared Mem bytes","Block dim","Grid dim","Theoretical Occupancy %","Op is TensorCore eligible","Kernel uses TensorCore","Op Name","Occurrences","Total Duration (μs)","Avg Duration (μs)","Min Duration (μs)","Max Duration (μs)"
"511.0","loop_broadcast_fusion_51","16.0","0.0","32,1,1","1,1,1","50.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_perturbations_batched)/vmap(vmap(jit(searchsorted)))/broadcast_in_dim:","1.0","0.736","0.736","0.736","0.736"
"512.0","void pegasus_set_identy<128>(int, int*)","16.0","0.0","128,1,1","1,1,1","100.0","False","False","jit(compute_Cell_spectrum_from_cosmo_params)/jit(evolve_background)/vmap(jit(eigh))/eigh:","1.0","0.736","0.736","0.736","0.736"
"513.0","loop_add_fusion_183","16.0","0.0","128,1,1","20,1,1","100.0","False","False","XlaModule","1.0","0.704","0.704","0.704","0.704"
"514.0","loop_add_fusion_184","16.0","0.0","128,1,1","20,1,1","100.0","False","False","XlaModule","1.0","0.704","0.704","0.704","0.704"
"515.0","loop_broadcast_fusion_19","16.0","0.0","32,1,1","1,1,1","50.0","False","False","XlaModule","1.0","0.704","0.704","0.704","0.704"
"516.0","loop_broadcast_fusion_35","16.0","0.0","32,1,1","1,1,1","50.0","False","False","XlaModule","1.0","0.704","0.704","0.704","0.704"
"517.0","loop_broadcast_fusion_40","16.0","0.0","128,1,1","48,1,1","100.0","False","False","XlaModule","1.0","0.704","0.704","0.704","0.704"
"518.0","loop_broadcast_fusion_43","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","0.704","0.704","0.704","0.704"
"519.0","loop_add_fusion_186","16.0","0.0","8,1,1","1,1,1","12.5","False","False","XlaModule","1.0","0.672","0.672","0.672","0.672"
"520.0","loop_broadcast_fusion_18","16.0","0.0","32,1,1","1,1,1","50.0","False","False","XlaModule","1.0","0.672","0.672","0.672","0.672"
"521.0","loop_broadcast_fusion_39","16.0","0.0","128,1,1","8,1,1","100.0","False","False","XlaModule","1.0","0.672","0.672","0.672","0.672"
"522.0","loop_dynamic_update_slice_fusion_255","16.0","0.0","128,1,1","4,1,1","100.0","False","False","XlaModule","1.0","0.672","0.672","0.672","0.672"
"523.0","loop_slice_fusion_24","16.0","0.0","1,1,1","1,1,1","1.5625","False","False","XlaModule","1.0","0.672","0.672","0.672","0.672"
"524.0","loop_broadcast_fusion_32","16.0","0.0","128,1,1","3,1,1","100.0","False","False","XlaModule","1.0","0.671","0.671","0.671","0.671"
